Word,Hint,Direction
⣴⡣⢍⣩⡮,Braille word #2698,DOWN
⢯⡪⢭⣤⠆,Braille word #2699,ACROSS
⢞⡙⣕⡯⡔,Braille word #2700,DOWN
⢣⢁⢄⣾⢭,Braille word #2701,ACROSS
⢄⢁⠋⠜⢔,Braille word #2702,DOWN
⡂⢰⢪⡪⢖,Braille word #2703,ACROSS
⡎⣗⠣⢃⢚,Braille word #2704,DOWN
⢉⠊⡟⣸⠡,Braille word #2705,ACROSS
⣆⣾⣕⢅⣙,Braille word #2706,DOWN
⡒⣉⡄⡊⢕,Braille word #2707,ACROSS
⣪⠰⢬⢽⣮,Braille word #2708,DOWN
⣸⢶⣐⡬⢼,Braille word #2709,ACROSS
⠜⠭⣜⢤⠙,Braille word #2710,DOWN
⠸⡁⡊⠌⣋,Braille word #2711,ACROSS
⢒⣪⣜⡒⡛,Braille word #2712,DOWN
⢡⠌⠟⢶⡐,Braille word #2713,ACROSS
⢊⡋⣸⣁⠪,Braille word #2714,DOWN
⠭⡅⣄⠱⠄,Braille word #2715,ACROSS
⡁⡳⠘⠠⣉,Braille word #2716,DOWN
⠴⣿⡾⠼⣴,Braille word #2717,ACROSS
⣔⠄⡓⠴⢴,Braille word #2718,DOWN
⡃⡲⡁⡩⡯,Braille word #2719,ACROSS
⢲⣎⢂⢺⡒,Braille word #2720,DOWN
⣃⢔⡓⠯⢢,Braille word #2721,ACROSS
⠯⠶⡤⣠⢲,Braille word #2722,DOWN
⢨⢮⣬⢨⡻,Braille word #2723,ACROSS
⢻⠯⣿⣼⢊,Braille word #2724,DOWN
⣎⣜⠅⢴⡀,Braille word #2725,ACROSS
⢳⢽⠙⣛⠷,Braille word #2726,DOWN
⠚⠫⠩⠫⢽,Braille word #2727,ACROSS
⠮⢆⡁⡈⢞,Braille word #2728,DOWN
⣛⡀⣅⡣⠷,Braille word #2729,ACROSS
⢿⠏⠬⢨⢈,Braille word #2730,DOWN
⠊⣐⠗⢛⠼,Braille word #2731,ACROSS
⠫⡰⡙⠖⢖,Braille word #2732,DOWN
⣞⠩⡴⣿⢐,Braille word #2733,ACROSS
⢶⡾⢸⡲⡗,Braille word #2734,DOWN
⢵⣘⡃⡔⣹,Braille word #2735,ACROSS
⠔⠊⢺⠑⠤,Braille word #2736,DOWN
⠌⡨⢟⠐⠒,Braille word #2737,ACROSS
⡬⣏⢔⡵⠐,Braille word #2738,DOWN
⠕⠲⣾⢇⠭,Braille word #2739,ACROSS
⡗⠲⡗⣊⢼,Braille word #2740,DOWN
⢂⣰⣴⢒⠞,Braille word #2741,ACROSS
⢴⣰⣁⣬⣦,Braille word #2742,DOWN
⡟⠨⣷⠠⣕,Braille word #2743,ACROSS
⢩⡚⠉⡍⢼,Braille word #2744,DOWN
⠂⠗⡕⢯⡼,Braille word #2745,ACROSS
⠴⡠⢓⡀⡉,Braille word #2746,DOWN
⣮⢥⠯⠵⣭,Braille word #2747,ACROSS
⡧⣚⣕⠓⠉,Braille word #2748,DOWN
⡁⠸⣆⣼⣴,Braille word #2749,ACROSS
⢿⢯⡡⢧⢅,Braille word #2750,DOWN
⢵⡷⠜⢵⡆,Braille word #2751,ACROSS
⠽⢼⡦⣕⠭,Braille word #2752,DOWN
⣈⠷⢎⠘⢎,Braille word #2753,ACROSS
⡟⠺⣖⡧⢔,Braille word #2754,DOWN
⣹⡉⡢⢴⢩,Braille word #2755,ACROSS
⣙⢗⠧⡐⠉,Braille word #2756,DOWN
⠬⠬⢩⠮⡥,Braille word #2757,ACROSS
⡖⡉⠋⣳⡐,Braille word #2758,DOWN
⢅⢠⣧⣾⣼,Braille word #2759,ACROSS
⢙⣎⢦⡅⢙,Braille word #2760,DOWN
⡹⠛⡤⣬⢨,Braille word #2761,ACROSS
⡐⣓⣁⣪⢪,Braille word #2762,DOWN
⣖⣧⢄⠓⣲,Braille word #2763,ACROSS
⢅⣬⢩⡖⠉,Braille word #2764,DOWN
⡬⢙⣹⣣⡾,Braille word #2765,ACROSS
⠍⡂⠭⠂⡭,Braille word #2766,DOWN
⣆⡒⠷⢭⡂,Braille word #2767,ACROSS
⠗⡛⣼⠖⡡,Braille word #2768,DOWN
⢈⠇⣛⡬⣬,Braille word #2769,ACROSS
⠫⢚⣿⣶⣠,Braille word #2770,DOWN
⣜⣞⠽⢋⢑,Braille word #2771,ACROSS
⢧⠼⢔⡆⠮,Braille word #2772,DOWN
⡱⣤⠪⣩⣺,Braille word #2773,ACROSS
⠞⢵⢨⢁⡒,Braille word #2774,DOWN
⣹⣇⠄⠭⡻,Braille word #2775,ACROSS
⠲⣃⢮⣌⡢,Braille word #2776,DOWN
⢁⣍⠌⢂⢥,Braille word #2777,ACROSS
⠊⡒⢿⢐⡄,Braille word #2778,DOWN
⠗⢱⠾⡀⡗,Braille word #2779,ACROSS
⡨⢢⡫⣽⢥,Braille word #2780,DOWN
⡹⢹⢪⡪⡆,Braille word #2781,ACROSS
⠪⡰⠀⡝⣃,Braille word #2782,DOWN
⢏⣭⠊⢍⠞,Braille word #2783,ACROSS
⢨⣱⠞⢠⠹,Braille word #2784,DOWN
⠭⣸⢁⢅⠤,Braille word #2785,ACROSS
⡗⠖⡋⠍⣒,Braille word #2786,DOWN
⠣⢎⢃⠲⠼,Braille word #2787,ACROSS
⠄⢐⡩⡒⡟,Braille word #2788,DOWN
⢵⠸⢜⢦⣴,Braille word #2789,ACROSS
⣐⣔⣱⠯⠮,Braille word #2790,DOWN
⡔⣿⣃⣙⣕,Braille word #2791,ACROSS
⢉⢀⢡⠟⢎,Braille word #2792,DOWN
⠣⡑⣔⡳⣾,Braille word #2793,ACROSS
⡲⣧⡍⢾⡦,Braille word #2794,DOWN
⠀⡍⣯⠑⡐,Braille word #2795,ACROSS
⠏⣺⢱⢈⢯,Braille word #2796,DOWN
⠧⢁⡕⢣⠽,Braille word #2797,ACROSS
⢌⡑⣲⡳⣛,Braille word #2798,DOWN
⠀⡕⢫⡍⡘,Braille word #2799,ACROSS
⠖⣯⡐⡒⡽,Braille word #2800,DOWN
⣳⠄⢊⡙⡱,Braille word #2801,ACROSS
⣄⢚⠚⣘⠀,Braille word #2802,DOWN
⢈⣻⡀⣴⣵,Braille word #2803,ACROSS
⠙⠎⠣⠲⢣,Braille word #2804,DOWN
⡺⠕⡹⠫⠦,Braille word #2805,ACROSS
⣚⢵⢉⠰⣰,Braille word #2806,DOWN
⡠⢡⡚⣖⢚,Braille word #2807,ACROSS
⣜⡛⢑⣐⢹,Braille word #2808,DOWN
⣸⡠⠖⠎⢃,Braille word #2809,ACROSS
⡙⡤⢀⢶⠴,Braille word #2810,DOWN
⠡⢱⣻⣂⡷,Braille word #2811,ACROSS
⢲⠏⠆⢩⡒,Braille word #2812,DOWN
⣖⡪⠲⢣⢹,Braille word #2813,ACROSS
⢕⢼⡳⠙⣕,Braille word #2814,DOWN
⣩⠈⠔⠧⠓,Braille word #2815,ACROSS
⠎⠖⡍⣙⣆,Braille word #2816,DOWN
⡌⡰⠓⣋⣋,Braille word #2817,ACROSS
⣗⢄⢨⢳⡮,Braille word #2818,DOWN
⠛⢇⣤⢗⢠,Braille word #2819,ACROSS
⡕⢪⡃⢷⣍,Braille word #2820,DOWN
⡷⣤⢙⡜⠟,Braille word #2821,ACROSS
⢽⣐⢋⣹⢜,Braille word #2822,DOWN
⡉⠴⠺⠄⠀,Braille word #2823,ACROSS
⠏⡢⠦⡖⣻,Braille word #2824,DOWN
⡜⢼⣙⠼⣫,Braille word #2825,ACROSS
⡏⡮⣑⢡⡩,Braille word #2826,DOWN
⡓⡵⢗⡐⡏,Braille word #2827,ACROSS
⢟⢸⣌⠡⢫,Braille word #2828,DOWN
⣕⠯⢅⢇⠺,Braille word #2829,ACROSS
⢝⢡⡝⣸⣲,Braille word #2830,DOWN
⣼⠿⡝⠄⠏,Braille word #2831,ACROSS
⡑⡺⣒⢭⠇,Braille word #2832,DOWN
⣠⣜⣺⠼⢲,Braille word #2833,ACROSS
⠔⠉⢠⣇⡽,Braille word #2834,DOWN
⢦⡘⡞⣪⣾,Braille word #2835,ACROSS
⣷⣄⠁⢪⢤,Braille word #2836,DOWN
⡪⢜⢎⣉⣷,Braille word #2837,ACROSS
⣷⡶⡵⣊⠙,Braille word #2838,DOWN
⢽⣲⣱⣰⠊,Braille word #2839,ACROSS
⡱⠙⢩⣳⢘,Braille word #2840,DOWN
⢎⡢⠛⡻⣴,Braille word #2841,ACROSS
⣬⣎⠠⢦⡰,Braille word #2842,DOWN
⣲⡊⠏⣩⣃,Braille word #2843,ACROSS
⡆⡟⠳⢳⠊,Braille word #2844,DOWN
⢚⣁⢜⣢⡿,Braille word #2845,ACROSS
⣨⣱⠻⣁⠊,Braille word #2846,DOWN
⢂⠊⣔⢖⢌,Braille word #2847,ACROSS
⣧⢆⡤⢊⡃,Braille word #2848,DOWN
⢩⠻⡤⡱⣄,Braille word #2849,ACROSS
⣉⡖⡣⣇⡨,Braille word #2850,DOWN
⠄⣏⡑⣈⢍,Braille word #2851,ACROSS
⡆⣞⢛⠄⣍,Braille word #2852,DOWN
⡜⡋⠀⠁⣦,Braille word #2853,ACROSS
⡲⠓⢲⣟⢦,Braille word #2854,DOWN
⢵⢂⢣⣭⡓,Braille word #2855,ACROSS
⡗⡾⢒⡉⠷,Braille word #2856,DOWN
⣃⠅⡀⡵⣇,Braille word #2857,ACROSS
⣦⠞⢗⡷⢲,Braille word #2858,DOWN
⣏⢙⣔⢒⣾,Braille word #2859,ACROSS
⢌⣱⣶⠗⢕,Braille word #2860,DOWN
⡤⣴⢄⡗⡅,Braille word #2861,ACROSS
⡬⣚⢑⠃⢒,Braille word #2862,DOWN
⣇⢝⠌⡥⢡,Braille word #2863,ACROSS
⣎⣝⢽⡰⢥,Braille word #2864,DOWN
⢦⠨⢦⢋⣡,Braille word #2865,ACROSS
⢁⡷⣳⠯⠀,Braille word #2866,DOWN
⠾⡫⠍⣟⣿,Braille word #2867,ACROSS
⢏⢼⢆⡽⢈,Braille word #2868,DOWN
⢇⢮⢙⡔⡴,Braille word #2869,ACROSS
⡫⡜⢡⢱⡖,Braille word #2870,DOWN
⢓⣶⠈⢬⢯,Braille word #2871,ACROSS
⣆⠭⣾⡰⠘,Braille word #2872,DOWN
⡯⡒⠛⡸⣤,Braille word #2873,ACROSS
⠎⠭⡪⢠⠱,Braille word #2874,DOWN
⢿⡶⣖⠋⠵,Braille word #2875,ACROSS
⣞⡊⠪⡷⢊,Braille word #2876,DOWN
⠹⠼⠠⠻⡢,Braille word #2877,ACROSS
⣂⢚⠬⢳⣩,Braille word #2878,DOWN
⣬⣈⡨⠏⠙,Braille word #2879,ACROSS
⢗⢡⣓⢱⠢,Braille word #2880,DOWN
⢧⠛⡄⣍⠼,Braille word #2881,ACROSS
⠐⡰⠼⡲⣠,Braille word #2882,DOWN
⣾⢅⡽⢧⡍,Braille word #2883,ACROSS
⡣⠾⠦⢒⣫,Braille word #2884,DOWN
⡵⡭⡚⡊⡔,Braille word #2885,ACROSS
⡈⡂⠐⣤⢼,Braille word #2886,DOWN
⡸⠡⣦⢜⠏,Braille word #2887,ACROSS
⡱⠽⢠⢪⣨,Braille word #2888,DOWN
⡩⡁⣝⡵⡋,Braille word #2889,ACROSS
⢳⠩⣡⣈⣚,Braille word #2890,DOWN
⢉⣨⣹⣘⡣,Braille word #2891,ACROSS
⡹⣯⣓⡏⣳,Braille word #2892,DOWN
⠥⠐⡖⠴⢱,Braille word #2893,ACROSS
⡈⠔⣽⡌⠖,Braille word #2894,DOWN
⠁⣒⢞⡾⠙,Braille word #2895,ACROSS
⣻⡸⠿⠈⠸,Braille word #2896,DOWN
⠕⠲⡾⣺⠨,Braille word #2897,ACROSS
⡖⢡⠓⡝⣵,Braille word #2898,DOWN
⢥⠜⢁⣖⣖,Braille word #2899,ACROSS
⡮⣹⠓⠜⢣,Braille word #2900,DOWN
⠈⢌⠀⠬⡡,Braille word #2901,ACROSS
⣺⡾⠖⣰⣧,Braille word #2902,DOWN
⠂⡦⣶⠔⠋,Braille word #2903,ACROSS
⠄⡙⣩⡴⡙,Braille word #2904,DOWN
⠄⠖⠤⢻⣶,Braille word #2905,ACROSS
⠫⡾⠡⡹⠙,Braille word #2906,DOWN
⠵⠳⢆⣞⢳,Braille word #2907,ACROSS
⢱⣝⣭⡣⡊,Braille word #2908,DOWN
⡡⢝⣱⢛⡾,Braille word #2909,ACROSS
⠞⢀⡺⢛⣵,Braille word #2910,DOWN
⠧⡁⣍⡑⣘,Braille word #2911,ACROSS
⢷⢍⠸⣰⠳,Braille word #2912,DOWN
⡮⠱⡁⢐⣱,Braille word #2913,ACROSS
⣣⠧⠶⢋⢉,Braille word #2914,DOWN
⠤⠻⠚⠜⢽,Braille word #2915,ACROSS
⡬⢚⠮⣄⢉,Braille word #2916,DOWN
⡮⠠⡧⠙⠍,Braille word #2917,ACROSS
⣤⢽⣗⢋⢾,Braille word #2918,DOWN
⢳⣡⢟⠦⡹,Braille word #2919,ACROSS
⡣⢨⠰⢩⣥,Braille word #2920,DOWN
⡪⡗⣫⠱⢓,Braille word #2921,ACROSS
⢪⢪⢔⢍⢺,Braille word #2922,DOWN
⡕⠣⢄⡺⢼,Braille word #2923,ACROSS
⡄⠾⠝⡭⠇,Braille word #2924,DOWN
⡟⢿⢐⣪⡶,Braille word #2925,ACROSS
⠣⡧⠆⢚⡝,Braille word #2926,DOWN
⠛⢬⡂⡎⡖,Braille word #2927,ACROSS
⡍⢯⠺⣃⢂,Braille word #2928,DOWN
⡮⣶⣤⠚⠣,Braille word #2929,ACROSS
⠆⡭⣏⠐⠻,Braille word #2930,DOWN
⣜⢣⣹⡸⢨,Braille word #2931,ACROSS
⣖⡳⢥⠫⣬,Braille word #2932,DOWN
⡘⠵⡾⣆⣫,Braille word #2933,ACROSS
⣨⡹⡤⣁⠪,Braille word #2934,DOWN
⡛⢮⢸⡴⠈,Braille word #2935,ACROSS
⡏⡿⢔⣩⣬,Braille word #2936,DOWN
⣾⢫⡥⡢⡈,Braille word #2937,ACROSS
⡒⣣⡚⡄⠐,Braille word #2938,DOWN
⠺⢅⠶⠻⢛,Braille word #2939,ACROSS
⢮⢰⣣⢋⠌,Braille word #2940,DOWN
⣰⣁⢙⢮⡈,Braille word #2941,ACROSS
⣫⣷⢫⡊⠳,Braille word #2942,DOWN
⣝⣦⢖⣳⣼,Braille word #2943,ACROSS
⠦⢃⣻⡯⣏,Braille word #2944,DOWN
⡐⣎⢔⠞⡰,Braille word #2945,ACROSS
⣮⡤⣷⣧⣜,Braille word #2946,DOWN
⢌⢩⡊⢤⡮,Braille word #2947,ACROSS
⣓⢫⡺⢑⡈,Braille word #2948,DOWN
⣪⢻⣁⣵⣨,Braille word #2949,ACROSS
⠻⡋⣜⡃⣵,Braille word #2950,DOWN
⢤⣏⡝⡆⡻,Braille word #2951,ACROSS
⢗⠕⠉⡻⠩,Braille word #2952,DOWN
⢉⣉⣎⣖⡐,Braille word #2953,ACROSS
⣞⢿⢀⣘⣵,Braille word #2954,DOWN
⢹⣓⡂⠼⣿,Braille word #2955,ACROSS
⠌⡠⠗⡧⢻,Braille word #2956,DOWN
⡋⢾⣟⠗⢒,Braille word #2957,ACROSS
⠦⣫⣰⢖⢿,Braille word #2958,DOWN
⡊⠷⡫⢏⢷,Braille word #2959,ACROSS
⢙⢪⡭⢃⢪,Braille word #2960,DOWN
⡚⡩⢤⢖⡸,Braille word #2961,ACROSS
⡊⢒⢼⠒⣭,Braille word #2962,DOWN
⠮⡹⡔⡢⠵,Braille word #2963,ACROSS
⠞⢢⡇⢞⢾,Braille word #2964,DOWN
⣯⢈⢼⣴⢄,Braille word #2965,ACROSS
⢺⡋⡼⡦⣇,Braille word #2966,DOWN
⠣⠥⡅⡻⣻,Braille word #2967,ACROSS
⡆⡛⠾⡿⢰,Braille word #2968,DOWN
⠳⣳⠅⣁⢑,Braille word #2969,ACROSS
⠏⢌⠆⡮⠘,Braille word #2970,DOWN
⡭⣤⢎⣊⡺,Braille word #2971,ACROSS
⡡⠈⢠⡌⡷,Braille word #2972,DOWN
⡺⣮⢏⡴⡸,Braille word #2973,ACROSS
⡾⣎⢹⡁⠞,Braille word #2974,DOWN
⡆⣑⢼⣾⡛,Braille word #2975,ACROSS
⠣⡓⣇⢇⢦,Braille word #2976,DOWN
⣱⡆⠡⡇⢓,Braille word #2977,ACROSS
⢏⢊⡳⠁⣫,Braille word #2978,DOWN
⠅⣤⣔⠵⡘,Braille word #2979,ACROSS
⡱⡰⢱⡯⠘,Braille word #2980,DOWN
⣩⠔⠠⠇⣮,Braille word #2981,ACROSS
⣖⢮⡶⡛⢺,Braille word #2982,DOWN
⣖⢐⢴⣩⣦,Braille word #2983,ACROSS
⢅⢹⠟⠾⠣,Braille word #2984,DOWN
⠋⡣⢁⢄⡜,Braille word #2985,ACROSS
⡣⡸⢒⡥⠮,Braille word #2986,DOWN
⣰⡑⢒⢯⢆,Braille word #2987,ACROSS
⠷⡵⢇⢎⡙,Braille word #2988,DOWN
⠚⢅⡄⠆⠯,Braille word #2989,ACROSS
⠡⢖⢀⢞⠗,Braille word #2990,DOWN
⣻⢝⡚⡖⢙,Braille word #2991,ACROSS
⡧⡋⢃⣖⡴,Braille word #2992,DOWN
⢑⣶⢠⣑⣑,Braille word #2993,ACROSS
⡭⠹⢝⢴⠏,Braille word #2994,DOWN
⢸⡬⠰⢔⠜,Braille word #2995,ACROSS
⣲⡚⣋⣶⠱,Braille word #2996,DOWN
⢦⣂⠡⠾⢼,Braille word #2997,ACROSS
⠙⠠⠑⡆⣹,Braille word #2998,DOWN
⣁⠄⣞⡱⡎,Braille word #2999,ACROSS
⡆⠱⣑⠮⣾,Braille word #3000,DOWN
⣺⡣⡵⣕⢦,Braille word #3001,ACROSS
⡂⡟⢎⡲⣻,Braille word #3002,DOWN
⡸⠑⢙⢍⡧,Braille word #3003,ACROSS
⣃⢒⣶⢱⡧,Braille word #3004,DOWN
⢺⠓⠽⠥⡒,Braille word #3005,ACROSS
⢅⣽⣥⣓⢖,Braille word #3006,DOWN
⢽⡬⣈⡜⣠,Braille word #3007,ACROSS
⡒⠒⣘⢨⢔,Braille word #3008,DOWN
⠽⡑⣥⢲⠤,Braille word #3009,ACROSS
⡰⢼⠣⡜⡛,Braille word #3010,DOWN
⡯⢌⣺⡬⡌,Braille word #3011,ACROSS
⠴⣚⣷⠏⢀,Braille word #3012,DOWN
⠝⢋⡥⢰⢂,Braille word #3013,ACROSS
⠩⡙⠺⠎⡦,Braille word #3014,DOWN
⣸⡃⣪⢤⠿,Braille word #3015,ACROSS
⡼⢬⡮⠔⣅,Braille word #3016,DOWN
⠠⢼⡿⣈⡖,Braille word #3017,ACROSS
⠧⣤⢌⡨⢗,Braille word #3018,DOWN
⣂⡮⡭⢫⠪,Braille word #3019,ACROSS
⡂⢏⣰⣓⡞,Braille word #3020,DOWN
⡘⡨⣴⢷⣘,Braille word #3021,ACROSS
⢢⠉⡨⢢⡸,Braille word #3022,DOWN
⡜⣙⡦⣆⣪,Braille word #3023,ACROSS
⠰⢗⠀⢟⡍,Braille word #3024,DOWN
⠫⠝⠽⢋⣧,Braille word #3025,ACROSS
⠹⠭⠾⣗⠂,Braille word #3026,DOWN
⠵⠣⣘⣬⣟,Braille word #3027,ACROSS
⣉⢍⢔⢖⢓,Braille word #3028,DOWN
⣦⣸⣔⠹⠄,Braille word #3029,ACROSS
⣕⡅⣍⢻⣋,Braille word #3030,DOWN
⢳⢈⡮⡻⡩,Braille word #3031,ACROSS
⣻⡣⠇⢌⠰,Braille word #3032,DOWN
⢑⠦⠨⡡⠗,Braille word #3033,ACROSS
⢖⡋⡽⠙⢔,Braille word #3034,DOWN
⣐⠭⡌⣅⢕,Braille word #3035,ACROSS
⢱⢾⡓⣲⢟,Braille word #3036,DOWN
⠦⣍⠮⣐⠛,Braille word #3037,ACROSS
⠉⡎⣌⢐⣜,Braille word #3038,DOWN
⢗⠓⡥⡡⣍,Braille word #3039,ACROSS
⣫⢓⢠⠖⠜,Braille word #3040,DOWN
⡢⠣⠸⠥⢉,Braille word #3041,ACROSS
⣥⢞⢩⠺⢦,Braille word #3042,DOWN
⡽⣉⡒⡇⡘,Braille word #3043,ACROSS
⡌⢮⡕⡀⠮,Braille word #3044,DOWN
⡞⢏⢗⡶⡥,Braille word #3045,ACROSS
⠦⡪⣩⠡⢰,Braille word #3046,DOWN
⠺⡀⡿⢣⡰,Braille word #3047,ACROSS
⢉⠵⣑⡌⡧,Braille word #3048,DOWN
⠍⢊⡢⣛⢥,Braille word #3049,ACROSS
⢅⣬⢊⠝⢱,Braille word #3050,DOWN
⠞⡯⢢⢋⠈,Braille word #3051,ACROSS
⠖⡙⡭⠡⢂,Braille word #3052,DOWN
⠫⠃⠄⣪⢍,Braille word #3053,ACROSS
⣆⡂⢪⠅⢸,Braille word #3054,DOWN
⠥⣓⢟⡢⢪,Braille word #3055,ACROSS
⣬⡿⣲⡔⢥,Braille word #3056,DOWN
⢝⠫⣓⠒⢨,Braille word #3057,ACROSS
⠶⡛⣠⢣⠗,Braille word #3058,DOWN
⢺⢳⠆⡘⠪,Braille word #3059,ACROSS
⢠⢈⢩⣏⢛,Braille word #3060,DOWN
⢔⠲⣗⣰⠅,Braille word #3061,ACROSS
⠃⢂⡶⠃⣺,Braille word #3062,DOWN
⡼⢥⣏⠪⢼,Braille word #3063,ACROSS
⣁⡌⠡⠿⠣,Braille word #3064,DOWN
⢸⠪⠗⡒⢩,Braille word #3065,ACROSS
⡡⡰⠣⡨⡇,Braille word #3066,DOWN
⢎⢪⠜⠿⢾,Braille word #3067,ACROSS
⠩⣵⢩⢁⠣,Braille word #3068,DOWN
⠖⠅⣓⡕⡕,Braille word #3069,ACROSS
⢔⡖⡊⠰⣑,Braille word #3070,DOWN
⡁⣀⣆⣞⣦,Braille word #3071,ACROSS
⣴⠅⣌⡦⠮,Braille word #3072,DOWN
⠊⡑⠄⣶⢉,Braille word #3073,ACROSS
⣮⣥⣐⠢⣭,Braille word #3074,DOWN
⡙⣗⢫⣱⣂,Braille word #3075,ACROSS
⣉⢑⡰⢀⠘,Braille word #3076,DOWN
⣗⢁⡈⢹⢪,Braille word #3077,ACROSS
⡝⢍⢧⢿⢸,Braille word #3078,DOWN
⢬⣔⠴⣻⢣,Braille word #3079,ACROSS
⠞⠍⢧⠶⣷,Braille word #3080,DOWN
⢈⣰⠙⠀⢸,Braille word #3081,ACROSS
⢃⡚⣑⠊⣚,Braille word #3082,DOWN
⣶⢠⣯⠼⣂,Braille word #3083,ACROSS
⠝⣆⢃⠼⢇,Braille word #3084,DOWN
⠵⡆⣄⢭⠗,Braille word #3085,ACROSS
⣙⣥⠓⣬⢸,Braille word #3086,DOWN
⡌⣎⣞⣏⢘,Braille word #3087,ACROSS
⡻⢖⢕⡞⡎,Braille word #3088,DOWN
⡆⠙⠸⡖⢻,Braille word #3089,ACROSS
⡮⣾⢶⡼⢜,Braille word #3090,DOWN
⡆⣪⢸⠼⡘,Braille word #3091,ACROSS
⠾⠧⠓⠭⣟,Braille word #3092,DOWN
⡖⠟⣝⡙⡚,Braille word #3093,ACROSS
⠃⢙⢅⡥⡝,Braille word #3094,DOWN
⡿⣷⣶⢦⡇,Braille word #3095,ACROSS
⠗⠽⣓⢾⢏,Braille word #3096,DOWN
⣺⢄⡠⠮⢘,Braille word #3097,ACROSS
⡆⠲⠷⡸⣏,Braille word #3098,DOWN
⠘⠸⠾⢈⣪,Braille word #3099,ACROSS
⢿⢣⡐⠼⢩,Braille word #3100,DOWN
⣡⠹⡳⣭⢀,Braille word #3101,ACROSS
⡲⣢⡽⢟⡬,Braille word #3102,DOWN
⢹⣙⡈⡟⣛,Braille word #3103,ACROSS
⠌⠙⣜⠔⡵,Braille word #3104,DOWN
⡆⠑⢞⢼⠐,Braille word #3105,ACROSS
⡏⢩⡎⢬⣶,Braille word #3106,DOWN
⣩⢤⢤⢛⠑,Braille word #3107,ACROSS
⢪⡄⠇⢻⠖,Braille word #3108,DOWN
⡹⡄⢫⠳⠀,Braille word #3109,ACROSS
⣔⠊⡾⣑⡦,Braille word #3110,DOWN
⢲⡤⣯⢒⣾,Braille word #3111,ACROSS
⣧⢖⣳⣨⡇,Braille word #3112,DOWN
⠳⢜⠜⡙⠞,Braille word #3113,ACROSS
⣽⠎⠍⠠⠶,Braille word #3114,DOWN
⠢⡣⠲⡲⣍,Braille word #3115,ACROSS
⣻⠹⡝⠸⡧,Braille word #3116,DOWN
⣁⢖⣽⣸⠁,Braille word #3117,ACROSS
⢌⡋⣠⢼⣭,Braille word #3118,DOWN
⡬⡁⣉⢋⠘,Braille word #3119,ACROSS
⣇⠁⣱⢇⢻,Braille word #3120,DOWN
⣌⠋⢙⢧⠏,Braille word #3121,ACROSS
⠋⡏⢕⢸⡀,Braille word #3122,DOWN
⠿⣺⢊⡾⣭,Braille word #3123,ACROSS
⣍⡋⢏⢝⢆,Braille word #3124,DOWN
⢐⣿⠸⠥⢕,Braille word #3125,ACROSS
⠆⢟⢵⡹⢲,Braille word #3126,DOWN
⡞⠃⠴⢾⣮,Braille word #3127,ACROSS
⣔⣌⠦⣬⠒,Braille word #3128,DOWN
⢋⢔⢟⢯⡏,Braille word #3129,ACROSS
⢔⠐⣦⠧⠭,Braille word #3130,DOWN
⡢⣘⢼⠭⢉,Braille word #3131,ACROSS
⠹⠨⡵⣻⡯,Braille word #3132,DOWN
⣻⡥⢫⠘⠃,Braille word #3133,ACROSS
⣥⢉⢓⡵⠝,Braille word #3134,DOWN
⣄⣷⢁⢕⢀,Braille word #3135,ACROSS
⠱⢋⣎⢟⣾,Braille word #3136,DOWN
⠝⡤⡶⠣⢄,Braille word #3137,ACROSS
⢎⠒⡺⢔⣹,Braille word #3138,DOWN
⠸⢠⢓⢩⠮,Braille word #3139,ACROSS
⠫⠌⣷⡢⡼,Braille word #3140,DOWN
⢩⠵⣮⡜⣤,Braille word #3141,ACROSS
⡽⡜⢙⡩⢳,Braille word #3142,DOWN
⠈⢜⠛⡹⠽,Braille word #3143,ACROSS
⢦⣠⣏⡡⣙,Braille word #3144,DOWN
⡟⠟⢋⣼⣮,Braille word #3145,ACROSS
⠕⢓⢍⢽⣂,Braille word #3146,DOWN
⢹⢉⡳⡎⠂,Braille word #3147,ACROSS
⣕⡢⡤⣋⡚,Braille word #3148,DOWN
⣗⣅⠇⣴⢾,Braille word #3149,ACROSS
⡶⡨⡔⠚⠺,Braille word #3150,DOWN
⠞⢯⡤⢡⡶,Braille word #3151,ACROSS
⢩⣠⢦⢦⣞,Braille word #3152,DOWN
⡸⢦⠧⢑⣣,Braille word #3153,ACROSS
⡶⡥⡲⡙⠠,Braille word #3154,DOWN
⢺⠞⠉⠁⣝,Braille word #3155,ACROSS
⠤⠸⡝⢛⡑,Braille word #3156,DOWN
⡉⢁⡎⢱⣫,Braille word #3157,ACROSS
⡡⣗⣠⠱⡰,Braille word #3158,DOWN
⢲⣭⣵⠯⣶,Braille word #3159,ACROSS
⠔⢝⢋⢚⠜,Braille word #3160,DOWN
⠻⢱⣾⣣⡤,Braille word #3161,ACROSS
⠖⠮⣫⠬⡼,Braille word #3162,DOWN
⣭⣀⢈⡾⣣,Braille word #3163,ACROSS
⣁⣲⠆⠒⢣,Braille word #3164,DOWN
⡔⡏⠮⣡⠣,Braille word #3165,ACROSS
⠝⠎⣴⡏⣴,Braille word #3166,DOWN
⡑⣢⠘⡔⣄,Braille word #3167,ACROSS
⣕⡉⠵⡥⡩,Braille word #3168,DOWN
⡔⢞⢡⠫⡷,Braille word #3169,ACROSS
⡡⣲⠏⣈⡧,Braille word #3170,DOWN
⠁⢉⠁⢻⣝,Braille word #3171,ACROSS
